MIMAT0022259,MIMAT0000071,MIMAT0005880,MIMAT0030987,MIMAT0003240,MIMAT0018978,MIMAT0019776
10.547,1.561,-3.307,2.209,7.888,-3.307,6.19
9.213051705,-1.930844368,-1.930844368,6.657033424,-1.930844368,-1.930844368,9.52055027
15.12922418,7.241418431,10.97567878,4.776065597,6.643470313,0.909241671,9.366501219
7.597416924,1.187875168,3.107340121,1.124632194,5.359451526,-1.7921669,4.787893843
13.63055662,5.988761173,9.137187876,6.249426313,5.554303961,2.972186903,9.278845514
10.65191043,1.991120874,5.912447128,-3.583885871,7.315327819,-3.583885871,5.698757289
14.30316545,5.678624531,10.25730071,6.395991127,5.391890046,2.298803903,9.759013317
9.811,2.892,-2.76,2.913,8.032,-2.76,5.925
14.07689425,7.078667452,9.882500167,6.125746489,4.293681511,-0.418485762,9.567170125
10.61551844,2.999824771,5.787600281,-2.147660281,6.568494935,-2.879247595,5.6075525
10.301,3.597,2.671,0.965,7.41,-0.631,5.894
10.879,2.557,6.294,2.684,8.164,2.309,6.131
9.595,2.124,3.289,-3.257,7.307,-3.257,5.963
10.82812204,2.471262771,5.893110039,0.453928165,7.767493819,-3.975711788,5.265037523
9.731,0.786,5.22,2.325,7.345,2.171,6.406
10.93872198,2.572007567,6.388511382,2.661180971,6.757149838,1.921533084,6.255948942
14.65640825,8.092985711,10.26995637,7.928450735,6.610473092,0.469479663,10.22144274
8.386,-0.612,0.622,0.877,7.521,-1.66,4.819
10.55005468,2.932674931,5.246176062,0.478225584,7.74192337,1.676084009,5.64370604
13.2260403,5.522872915,8.739921267,4.994648377,4.415036773,-0.242927611,8.65592659
13.82302578,6.067566662,9.648034854,5.609957118,5.581228685,-0.507027067,9.30115862
14.12267311,6.985586768,10.1960788,5.528118506,4.979707301,-0.137205377,9.417664901
9.854219466,1.481649003,4.722183894,2.732078278,7.729216668,2.556383074,5.59462896
10.545,3.181,1.405,-3.026,7.451,-3.565,5.966
14.65638095,7.061508825,10.34946795,6.272531557,6.651032004,5.144504899,9.715484817
10.008,-3.998,4.281,3.074,7.593,1.354,5.879
11.55665971,3.407280707,6.550349696,2.042741564,7.658852298,-3.808552821,5.846356476
11.389,3.403,7.223,3.572,8.049,2.06,6.503
7.845,-0.361,-2.206,1.243,8.012,1.418,5.083
14.0392519,6.565553298,10.04350597,7.026774465,5.340595106,3.039463364,9.651234207
15.13499575,7.344919716,11.31370955,7.17457695,6.055085488,-0.029018473,9.973876644
9.466,2.069,-2.718,-2.718,7.387,-2.718,6.37
9.761200941,2.733140544,4.86154676,1.409385197,6.358067402,2.046915189,5.70138067
10.137,6.963,2.565,3.125,7.555,-2.865,6.231
15.20018465,8.04021314,11.97478584,7.373592733,6.913331174,5.520807434,9.930678318
14.92172678,8.502143976,10.96311385,1.949604131,7.199660705,1.949604131,9.811881312
16.738845,8.859571677,12.87680689,8.285284253,2.29525629,2.873935817,10.78097683
10.145,0.655,1.642,1.639,8.223,1.501,5.92
13.12679021,-0.293507815,7.858065173,-0.293507815,-0.293507815,-0.293507815,8.704221554
9.573,3.476,3.074,-2.885,7.54,-2.885,5.792
11.01384718,3.369429337,6.447430566,-3.081967691,7.598701153,-3.081967691,6.252867357
10.562,3.012,6.075,3.156,6.19,-3.508,5.71
9.543,2.553,-3.761,1.775,7.948,-3.761,5.672
15.06172291,6.889124865,10.76613591,6.990392106,5.978132987,4.963472714,10.04824585
10.30880113,1.098936134,4.716399023,0.510391246,7.045090021,-3.808479667,5.696379778
10.94076306,1.356807914,6.156082332,2.384085481,8.199944458,-3.736774656,5.793565934
10.534,3.165,2.327,-0.345,7.67,0.02,5.841
14.56238029,7.084787421,10.34345987,6.520396117,3.214870467,0.572408786,10.24406551
12.398,3.714,7.678,3.198,6.902,-1.218,8.804
10.319,3.305,5.799,-3.243,7.956,-3.243,5.324
14.32745536,6.788400766,10.27204574,5.886741655,4.558598597,-0.243628058,9.495956191
13.5632175,5.823365039,9.324572701,0.164219155,4.715424965,0.164219155,8.774927035
11.305,3.188,5.917,1.771,7.542,2.549,5.853
13.22552054,5.6392332,9.109887793,6.108199098,5.44442478,-1.20197125,8.862906785
14.33924726,7.271044756,10.07376544,6.985454236,5.272669323,3.845659513,9.894365301
13.88901569,6.005326407,9.404373322,7.26707486,6.063902889,-0.516154686,9.392705826
9.770070315,0.731026096,5.893565486,2.656659836,7.056000216,4.194656155,5.727748741
10.608,2.407,6.236,2.436,8.286,2.474,5.598
14.55293272,6.778460731,10.42674079,7.660104865,7.009861263,7.049614394,9.674517509
14.04359368,6.438761855,10.13442785,6.774948339,5.768519665,0.860115578,9.63769833
14.03112545,6.257813393,9.887289049,6.566205731,5.791254842,-0.486368877,9.400473257
11.479,4.534,6.959,1.249,7.847,3.357,5.73
13.7640099,6.407322482,9.836382111,5.121671518,4.870202254,-0.530837492,9.043714267
14.03151137,6.210760375,9.906161588,5.975562576,6.388704452,-0.256932223,9.717889849
11.509,-2.999,7.352,-2.999,6.195,-2.999,6.331
10.218,3.168,4.602,3.716,7.819,0.994,5.869
14.93083756,6.950839633,10.69553383,6.618215018,0.438743778,0.438743778,10.05720545
15.22601326,8.086976889,11.06191526,6.962780989,5.554263681,0.605384023,9.928096277
14.66888612,6.300261602,10.39222859,7.062707638,6.163420121,1.414389823,9.956132971
14.45286138,6.473971295,10.16317154,6.483471461,5.395821157,-0.174954648,9.355918322
13.89238512,7.032189664,9.604148139,6.18393277,4.544611897,3.652864407,9.374880116
11.345,2.082,6.176,-3.328,7.967,-3.328,6.114
10.244,2.743,2.876,-3.207,7.786,1.848,6.038
9.87,2.562,-1.863,-2.797,7.641,-2.797,5.809
8.872,2.055,0.511,1.78,7.839,0.92,5.196
13.84683573,6.377708001,9.549442589,6.054654513,5.418972317,3.217491622,9.792841711
15.08042099,7.444241073,10.8545308,7.297176163,5.535701314,0.378831078,10.39341091
8.003,1.316,-4.449,2.057,7.234,-0.588,5.323
10.188,3.669,3.394,3.501,7.917,2.844,6.458
11.926,3.778,7.285,2.821,7.87,-3.678,6.217
14.32147994,7.10816299,10.16968264,7.110887105,5.333205445,3.545161743,9.739568056
9.694836755,5.230204058,5.27124306,0.192947411,6.534657855,0.192947411,6.758188312
13.26316978,6.215077299,9.091277638,5.127880982,5.015561064,4.34696644,8.501685995
13.34117687,5.53529174,9.263328721,4.998022205,2.093724857,0.353728478,8.708897575
11.28271226,2.139813603,5.780919569,2.695666325,8.068590932,-1.474547533,5.622906992
13.73646695,5.934237953,9.7248978,6.53915915,4.895410075,-0.684628098,9.67070495
11.37224373,2.668493578,6.872038062,0.778798654,7.159828721,3.39844196,5.559815936
10.2305069,0.140248534,9.603147965,5.476397764,5.042396096,7.343309226,9.173935886
13.85638715,6.357379275,9.996403768,6.22626755,6.129502356,2.663353541,9.707708896
11.815,2.993,7.407,-2.703,7.993,1.793,6.397
9.36,3.512,-2.91,-2.91,6.725,2.641,5.893
10.98722119,3.621430387,6.530170487,1.632369261,7.420864923,0.886556605,6.268432601
8.01090511,1.29798223,3.135762204,2.867820895,6.775652742,1.803121106,5.36354533
10.742,2.081,5.437,2.872,8.519,2.931,6.028
14.74328813,7.390217035,10.60200464,6.716262947,5.857668495,4.764566099,10.021223
15.74261384,8.841243699,11.93839541,7.79608287,4.428537755,1.496592843,11.42305592
8.991,2.134,-2.358,-2.358,7.177,-2.358,6.129
9.86495447,3.45792577,5.465500844,-2.512237984,7.155421604,-2.66250086,5.621231638
9.698,0.817,4.526,3.055,7.131,-3.101,5.869
14.6977855,7.020139763,10.64975696,4.90396951,6.024278368,0.09836655,9.498395887
15.29566854,8.072006747,11.43568515,7.667303673,6.807399118,6.797220602,10.26655206
14.01718044,5.744151751,9.65164953,5.506774366,3.833977598,-0.691848552,9.425385154
15.16135381,7.244021808,11.40187657,7.016149761,4.681486673,0.812817355,10.12173017
13.81215311,5.932891044,9.656404325,5.741021963,4.831786631,3.11943968,8.904617134
9.524,-3.734,2.122,3.017,8.09,0.215,5.292
9.909826521,4.484587805,7.481655936,5.351273809,4.664268354,1.956954314,7.235420663
9.436,2.076,4.951,2.454,7.354,1.2,5.507
10.922,2.375,5.404,3.305,8.426,2.339,6.414
9.767,3.942,0.067,-1.158,7.465,-2.606,6.077
9.787798823,3.968689272,5.418442098,-3.039352226,6.403483803,3.240472024,5.336498652
14.51565599,6.541743173,10.16140332,3.968823688,4.896822519,-0.098280774,8.973298291
14.37764719,7.301184252,9.820502099,6.694066648,4.926406154,4.375534378,10.04648269
14.36282531,6.336898689,10.07117508,6.834096199,3.403160077,4.809847707,9.791127626
9.709,0.42,-4.177,2.537,7.601,0.523,5.301
8.529235619,6.400638591,6.521106119,5.960367799,5.640909194,5.430688457,7.552020903
14.28572226,6.760445497,9.67452856,7.634008054,6.086792691,0.168826787,9.626061381
14.08388301,6.424746221,10.27723247,6.605664159,4.963671425,-0.399716309,9.550109296
9.137,2.796,3.224,3.448,7.246,-3.162,5.948
10.07788668,1.52262856,8.037741457,6.13792586,5.900692614,7.771007441,8.646403991
13.78117156,6.005927779,9.469801189,5.995134931,4.89908549,3.307855854,9.160602859
14.39790219,7.492525539,10.31060207,5.253415226,6.942286748,-0.216165274,9.744049232
14.89480972,6.990793752,10.75356011,7.057413614,6.934543083,0.676318783,10.3628796
10.413,1.91,5.928,2.654,7.406,0.69,5.43
13.70899637,6.299463414,9.364669581,3.117382186,-0.875875216,-0.875875216,9.148430176
10.164,2.189,4.02,2.002,7.898,-1.206,4.986
11.63809995,4.414914316,7.24200817,2.707313878,6.907196461,-2.193056153,5.226909832
11.3323233,4.268728042,7.009961194,1.899036086,7.183752506,1.895299174,6.152363971
9.890519046,2.784440125,4.994522859,3.247374863,7.419426197,2.354293423,5.822295575
8.985097423,2.514085857,7.448563356,5.457240789,4.639898292,7.88579976,8.149235344
11.6867727,3.96894723,6.934601159,2.482816602,7.488068708,2.943782907,6.485394287
8.498202331,-1.637972418,-1.637972418,6.848085658,-1.637972418,-1.637972418,9.414841055
15.05979931,6.715724022,10.55245238,7.167213406,6.333672843,0.650303184,9.659777222
9.502,0.268,-3.73,-0.676,7.859,-3.73,5.839
13.39458114,5.89401685,9.461894604,4.579482257,5.764791144,3.969288022,8.844378501
9.073,2.735,-0.247,2.95,8.43,3.325,6.101
11.55480998,4.371943975,7.199459296,2.521661916,7.511281813,2.885682376,6.202248134
14.15615035,6.788757454,10.28275713,6.139762268,5.126704685,0.751751586,9.643053678
14.3385445,6.561265825,10.19140652,5.574632569,6.284007408,-0.028993528,9.621247714
10.01178344,2.561772043,5.09750134,2.252599358,7.989305839,2.850515908,5.81924754
14.75093879,7.693720756,10.44878085,4.243963802,6.114369413,0.149672407,8.437825491
14.85039909,6.339726942,11.22854675,2.909792795,2.909792795,5.977019615,9.95294125
11.07002963,2.523296127,6.188517738,2.880027175,8.394433189,2.292973046,5.907183412
12.358,2.964,7.195,0.82,8.239,-0.089,6.419
8.921479977,-0.636666547,-0.636666547,7.760400179,-0.636666547,-0.636666547,10.56841816
13.28090105,5.969201782,9.656848126,5.724985881,3.320339454,-0.743833196,9.13756463
13.18202404,5.242911231,8.768099777,2.738156731,3.823410115,-0.223939084,8.946007988
14.25374064,6.100280258,10.11608971,6.293886901,2.478326843,-0.320394561,9.403859029
13.9770942,6.212078059,10.02617651,6.136461233,6.211244843,3.798528947,9.410301199
9.678,0.476,-2.923,-2.923,7.181,-2.923,6.075
10.23180793,4.848254977,5.277016437,0.53791219,4.279152283,0.53791219,7.989375353
14.36383788,6.615784195,9.957915346,5.083707434,4.735266977,-0.033463262,8.288326026
9.874,1.851,-3.823,2.075,8.077,2.857,5.647
9.444,0.627,-2.842,0.394,8.635,2.68,5.908
8.925114664,3.583589174,4.135818763,3.939909025,5.331077592,2.479459809,6.331548758
9.26,1.443,3.583,2.501,7.86,-0.104,4.956
10.617,2.785,-3.129,0.902,7.962,-3.129,6.124
10.858,2.909,6.108,3.059,8.011,4.02,6.463
7.700243661,-2.115329278,4.107366624,6.663907309,-2.115329278,-2.115329278,9.374715803
13.65196278,5.977443764,9.428291285,6.004253108,5.051542756,-0.814421369,9.172737161
14.02816045,6.953424693,10.31861823,6.100963892,6.340331646,1.077163935,9.321591082
14.08143916,6.518849011,9.825169321,5.767971128,4.901564069,3.408140959,9.426215624
10.94,3.211,4.299,3.122,7.645,0.222,5.966
11.27,3.289,6.477,3.297,8.035,-3.092,5.92
13.65571938,6.228652566,9.534485961,6.318849735,5.245988205,-0.944175842,9.244118192
9.457154264,1.268076626,4.048948992,2.631733383,7.864247993,3.587649784,5.519308079
11.69750899,3.389533633,6.961182282,3.082437262,8.051545249,-0.079083943,6.54918531
12.299,4.461,7.691,2.786,7.804,-2.667,6.503
13.82076904,6.475372305,9.755216511,5.544614866,6.238942481,-0.929175616,9.801984913
8.944,2.032,-3.191,1.573,7.399,-3.191,5.363
8.817025709,-1.586942084,-1.586942084,7.121259387,-1.586942084,-1.586942084,9.636697084
9.556,2.54,1.35,-0.795,8.111,0.016,5.862
9.636,3.209,1.859,-3.154,7.394,-3.154,6.139
9.381041944,1.525357648,4.614647821,2.162659521,6.398931474,1.723842609,5.822897014
9.098219494,3.866591706,4.205447736,3.083676682,6.760599812,1.657550055,5.693520809
11.476,1.122,7.036,3.863,7.047,3.065,6.837
15.24733621,6.855496038,10.72422201,7.720948102,6.883871525,4.315522667,10.32391209
8.662804805,-0.810895423,-0.810895423,7.668910617,-0.810895423,-0.810895423,10.2190952
11.117,3.254,2.239,3.188,7.802,-3.108,6.368
8.777797132,-1.564655401,4.119210621,7.901753993,-1.564655401,-1.564655401,10.34360955
10.881,1.791,6.066,3.45,7.788,2.042,5.827
9.059462571,-1.230616754,4.093847353,7.734927577,-1.230616754,-1.230616754,10.05035816
11.09971707,3.377254856,6.044920737,3.076464253,7.185119069,-2.308907735,6.116549679
9.502,3.513,0.492,1.158,7.277,2.942,5.886
10.032,1.854,4.272,3.06,7.812,2.127,5.928
14.73007945,7.183879163,10.57756108,7.356354574,0.433210604,0.433210604,10.29428976
11.302,4.29,6.234,3.138,8.143,2.647,6.6
14.22471412,6.728733661,9.958695975,6.184402376,5.73848465,3.7457394,9.711677892
14.66836634,6.913544603,10.38308547,7.068145849,5.59662462,0.31184462,9.993988155
8.574018609,-0.413873011,-0.413873011,7.47710288,-0.413873011,-0.413873011,10.58993959
10.422,1.804,5.717,1.418,7.483,-3.005,5.878
12.09754803,4.2346462,8.438403914,3.391514219,4.585754902,4.021874918,8.105703111
13.55369553,5.477115063,9.457766204,4.866432543,5.42731998,-1.240791579,8.91481869
14.13534453,5.898895384,10.0905133,5.542272246,6.003353791,-0.175329516,9.683398435
15.0606301,7.006138817,11.06645043,7.375414767,4.015547232,0.614125194,10.39200297
15.39984262,7.801161718,10.83847945,6.796223436,1.17985226,1.17985226,10.09190423
10.4872997,2.183221663,5.959476515,2.169576929,6.734150911,1.467821706,5.556253294
10.734,2.755,5.069,2.349,7.863,-2.797,6.25
8.186,2.159,2.273,2.334,6.685,-3.724,5.473
13.64091591,6.480590973,9.717124738,4.406094351,5.422057003,-0.748491963,9.119527963
7.628405877,-2.044367759,4.463426908,7.015463166,-2.044367759,-2.044367759,9.744421957
13.74590754,6.274694472,9.757758741,6.437454361,5.084765889,4.506012538,9.204220347
12.534,3.74,8.183,-1.577,6.775,-1.577,6.884
10.26300898,3.083572343,5.99689999,2.27508722,7.051299001,2.371764138,6.134168731
10.404,2.674,2.081,3.322,8.205,2.038,6.028
9.042,2.339,-0.772,-3.174,7.549,2.892,6.155
10.424,0.939,2.122,2.086,7.699,-2.449,6.007
10.97681223,3.661778983,6.309381227,1.968305817,7.622569834,1.559973345,5.663342201
10.056,1.441,2.886,1.447,7.638,3.042,6.049
10.87844213,3.552565621,6.358611908,3.418513495,7.179931198,-3.237976178,6.094832619
14.04788693,5.2933738,10.00935183,6.788963704,-0.903019314,-0.903019314,9.284100827
11.879,3.682,7.079,2.564,7.929,1.283,6.173
13.38895217,5.928785836,9.313927193,5.744917053,6.366648419,-1.343585851,9.093702394
14.04664708,6.318051064,10.2769341,6.882240458,4.070793269,-0.59623934,9.649500857
14.40103104,6.979550177,9.836403749,5.905490022,5.860217124,1.301965113,9.60317931
11.264,3.546,6.8,3.709,7.622,0.76,6.018
15.15828199,7.649338216,11.30325342,6.890608725,6.494307823,3.263809546,10.52894019
13.50388227,6.510707188,9.754327107,6.348238073,5.011062617,-0.562687663,9.238497195
10.76873496,3.059847263,6.399609709,2.364320201,6.539934302,-2.958730054,6.289432863
14.82242442,7.539730339,10.98845001,0.252457144,3.167544247,0.252457144,9.634739556
13.31035858,5.471580884,9.371501617,6.040628305,5.716703635,4.02527603,9.436740581
10.35748341,1.645344879,5.547615598,1.771280549,7.27851258,-4.042032577,5.80660938
14.63037856,7.387862062,10.93226171,6.943166261,5.908705478,1.193349649,9.826010626
8.894685412,2.264152589,3.55907211,2.051654882,6.152070796,2.36123136,5.640871628
11.606,3.586,7.129,2.987,7.652,-2.867,5.878
10.59839068,5.468804303,7.197666787,5.273641138,5.897730961,2.33480764,7.237193526
10.26439216,1.760977097,4.993442023,2.138661268,7.969382239,1.067171441,5.799937129
9.74929346,1.917001063,5.551692462,4.1895363,5.681157549,4.995461149,7.80429718
13.80423855,5.89460853,9.61381087,6.283771988,6.159653824,4.734048382,9.277939064
10.004,-2.678,-2.678,1.247,7.808,-2.678,6.15
13.3303007,5.594260437,9.342892672,4.348404691,6.070098736,-1.273346841,8.768377025
10.971,2.902,6.122,0.465,7.973,-0.666,5.874
14.46955674,7.095796911,10.62493677,6.19261771,0.281454375,0.281454375,9.947559817
11.609,4.096,7.09,2.139,7.169,-2.77,6.435
11.123,2.006,5.98,0.603,7.975,-0.216,5.667
13.81122845,5.997082517,9.43515637,4.020058649,-0.738904937,-0.738904937,9.183795221
14.32940567,6.721440993,10.40764292,1.556349695,7.431637433,1.556349695,9.281697171
11.943,4.489,7.62,3.748,7.406,-2.737,5.879
8.193,0.207,0.691,1.897,7.765,-0.192,5.123
11.057,-3.542,3.175,1.995,7.667,1.545,5.741
10.44941624,-3.961734463,5.568377027,1.990820935,7.965192429,1.397319333,6.006141542
10.74025555,4.368039095,4.446717407,7.162975558,6.998090655,7.681178624,8.945526156
9.791,0.912,2.281,1.388,7.967,-0.331,5.691
9.232,-0.596,-2.822,-2.822,7.774,-2.822,5.547
13.69238879,6.587638628,9.415703385,5.288296604,5.758797092,3.323115924,9.215881133
8.22936894,-1.830430031,3.482500221,2.591514305,5.754406383,2.572946629,5.104983207
13.295,5.557,8.775,-0.584,5.993,-0.584,6.563
15.16238286,8.522943644,11.67017512,6.934280426,6.568518918,0.645961273,9.593252054
13.75507975,5.297125307,9.658963808,6.214715638,2.890950474,1.65480776,9.665287619
14.05300582,6.222187404,9.6999261,5.476460645,-0.541188691,-0.541188691,9.202717889
14.1168693,6.356155484,9.790774843,4.996002055,4.49214948,-0.843529504,9.491894236
9.929515127,2.823808554,5.554697959,2.296424306,6.833729991,1.599712708,6.045312551
10.639,-3.156,-3.156,-3.156,8.154,-3.156,5.828
12.6614532,5.417235115,8.803261675,6.066370442,3.577122835,-1.714385628,8.660290496
11.796,3.941,7.307,1.099,7.34,-2.605,6.212
10.75,3.674,6.395,3.407,7.743,1.832,6.106
14.62224795,7.223094262,10.76917896,6.546327763,5.578889198,0.377473391,10.06411475
10.630307,2.776232868,6.583631015,0.565890615,6.349024418,0.295377493,5.66336713
10.242,2.45,-2.364,2.285,7.992,1.955,5.912
11.15937134,4.227303115,6.692708408,2.052444867,7.440563109,0.56039169,6.406907052
14.36621486,5.956662499,10.06777446,0.265443353,6.536331741,0.265443353,7.717561731
9.002198961,-1.093408338,-1.093408338,7.557710228,-1.093408338,-1.093408338,10.1731136
11.637,3.465,7.281,2.048,6.824,1.062,6.386
14.16028537,6.170501286,10.2086397,6.923751681,4.780417717,-0.494457301,9.644462243
10.656,-2.518,0.818,-3.737,8.004,-3.737,5.771
10.194,3.245,3.791,1.532,7.495,-3.58,5.98
9.457,2.857,5.219,3.171,7.376,-3.104,6.361
8.883504118,-0.978143647,-0.978143647,7.295395717,-0.978143647,-0.978143647,10.29528442
8.954,-0.821,0.792,0.354,7.599,0.998,5.716
9.504,1.091,-3.635,2.594,7.917,2.002,5.737
13.95833612,6.582722098,9.876961041,6.360396566,5.474614148,-0.276298424,9.747156651
14.63393819,7.217086559,10.41509441,6.729872103,4.301829822,-0.074161358,9.660172983
13.0775462,5.334594112,8.964299515,3.114929733,4.627745278,-0.84324324,8.640147289
8.721,2.479,1.205,2.025,7.813,-2.516,5.15
14.43878732,6.777795617,10.13538484,7.439179817,4.285807318,0.10157067,10.14021327
12.596,5.098,8.206,2.465,7.622,3.845,7.037
14.03670952,6.301975547,9.746024349,5.399494224,4.001748578,-0.275503233,9.590277411
11.70468235,3.671238319,6.880363212,-3.105350895,7.315229727,-3.105350895,6.043050101
12.224,4.475,7.033,2.637,7.752,-2.644,6.746
13.83425576,6.062634321,9.549685982,5.721346106,4.881197688,-0.812665808,9.302183837
14.17799131,5.793356095,9.748412374,5.061347649,4.232909754,-0.560445927,9.868464778
13.65449722,6.248482122,9.475314756,6.124934894,5.774865111,3.990388947,9.228379659
7.221333356,-1.629506147,1.351112687,7.353334301,-1.629506147,-1.629506147,9.905730452
14.89540699,7.269061551,10.84533945,6.603168697,5.898685881,1.35566355,9.752365364
8.85,2.386,-0.709,2.379,7.328,-3.516,5.367
9.438,1.776,2.342,1.987,7.564,2.084,5.427
10.582,2.524,2.908,2.552,7.768,0.951,6.307
14.26694145,6.929804138,10.05510995,6.926137836,3.776274486,0.137257122,9.879342506
8.818,0.024,1.225,2.111,6.828,3.01,5.447
9.668,-1.244,-1.244,-1.244,6.109,-1.244,6.07
13.71957907,5.712605028,9.601887543,-0.824349741,5.504762371,2.808261655,7.995662152
9.119,1.593,-3.479,-3.479,7.694,-3.479,5.574
15.16967939,7.632082922,11.01943288,6.827651491,3.503228587,1.000459676,8.778725899
14.32929854,7.06367113,10.35918975,6.455071161,5.308104212,5.262405267,9.427140834
11.10892738,1.765644678,6.102969904,2.300513929,7.855726121,-1.38588043,5.667329178
9.425,0.814,-3.797,1.455,7.615,1.622,5.725
8.817,-3.29,-3.29,1.037,6.939,-3.29,5.696
8.686,1.642,-3.67,1.711,8.122,1.916,5.784
14.21820323,6.649155798,10.37780728,6.267833097,3.22701568,-0.439635073,9.391872897
12.08316361,3.476035671,7.294233238,2.551383218,7.8704187,1.0401918,6.021518265
8.732,-4.399,0.451,2.345,7.828,-0.682,5.0
15.51021678,7.811237776,11.78703189,7.220550814,0.926616657,6.158286755,10.44788216
14.4099022,7.624076796,10.43654939,5.039700272,5.952413434,0.846840947,9.254448332
7.054579419,1.415941621,1.598712891,0.620908273,6.477381218,-4.207116219,5.255388007
13.88743747,6.653562919,9.880206833,5.836363974,4.51634326,-0.619980556,9.606204868
14.48381832,5.832539248,10.578867,7.18604061,0.42020951,0.42020951,10.03743593
9.253,1.671,-3.615,1.238,7.773,0.88,5.692
14.4215977,6.388916448,10.22907554,6.748344413,1.543595864,0.015200413,10.06673457
15.21894587,8.039932505,10.87442032,6.750277489,6.059464367,0.747889927,10.14830059
9.564521685,3.417598439,5.071814389,1.165712803,7.250145984,-3.660812466,5.259575357
8.592828182,-1.723590545,6.989691355,8.048691353,-1.723590545,-1.723590545,10.17972997
11.43697199,3.663805741,6.709370679,2.244756817,8.076829596,1.66214074,5.938419727
11.576,3.241,6.934,4.198,8.225,2.541,5.873
10.65636399,3.547353488,5.631733105,3.009456809,7.619952156,1.508531785,5.856395443
10.16125596,0.318425607,6.849525129,5.810899409,6.498345542,7.855534607,8.566039703
9.613,0.988,1.75,2.623,8.018,0.803,5.672
11.233,2.808,6.27,1.231,8.352,1.826,5.789
14.09107912,5.923825913,9.900480456,6.99642746,5.80061277,-0.501918959,9.804855282
10.636,1.699,3.465,-2.29,7.158,-2.29,6.178
8.432469619,-3.878438847,2.742219525,3.297186132,6.33169978,1.928498105,5.499350811
14.93027503,7.382609963,10.85515285,7.631968381,5.669284462,0.916111312,10.26899824
10.0032759,3.042883036,3.799765451,3.525156856,6.272621246,6.044242418,6.691642829
8.207136186,-0.668531997,-0.668531997,7.403915469,-0.668531997,-0.668531997,10.43960233
12.42043183,4.634016835,8.01173175,3.687225219,6.790388085,-2.716162666,6.206423729
12.97468595,5.756352164,9.146721343,5.231823494,4.171446553,-1.43664826,8.37054662
14.23905396,6.933672153,10.18843477,6.840743951,5.743068012,4.071884384,9.406488906
10.72493678,4.049825768,6.001471571,6.849720377,6.822718626,8.981635906,9.092411663
8.752660929,-1.198698545,7.576944957,7.515289022,-1.198698545,-1.198698545,10.16842554
9.944001837,-0.556979365,7.016764213,5.028043797,6.234306077,6.330304725,8.692229817
12.69392806,4.276644087,8.762964837,4.945516875,5.51330331,-0.774462959,8.211074552
13.02227474,5.277019649,8.967372978,5.273129964,4.011970893,1.950383896,8.415764054
13.99984012,5.433752337,9.409923584,5.272815059,5.227092942,-0.278142742,9.153726669
11.634,4.209,7.436,-3.107,6.558,1.479,5.793
11.91034114,-2.93682093,7.413166759,-0.417390993,6.596185601,-2.517147213,6.280614893
13.79474502,5.258805902,9.890440142,6.473330738,5.915527661,1.259220596,9.340386075
10.45340324,3.925657798,5.61616568,0.811585391,7.078826616,2.335040041,5.946252052
13.4312457,5.88181656,9.46144643,5.82233959,4.82624059,-1.140123542,9.437638243
10.01,0.007,1.442,3.133,7.364,-2.557,6.094
12.613,5.059,7.996,3.318,7.526,-1.722,6.967
14.11611243,5.426007405,9.997640295,6.294507373,7.253162584,-0.29946238,9.173046018
10.88,4.216,4.604,-1.382,4.606,-1.382,6.784
8.884,0.042,-3.917,1.141,7.687,2.186,5.858
10.8920365,3.234157833,6.266834452,2.309297323,7.680993159,0.00463718,5.355156244
13.99529093,5.963010679,10.23479037,6.470906838,5.601958372,-0.195921389,10.0429687
14.19031502,6.108537445,10.03998906,6.575231248,5.576795446,-0.038105763,9.343583937
13.73287277,6.627847662,9.958076752,6.298414508,5.467866366,-0.322155506,9.039012779
9.619390674,4.88294331,5.514726046,4.985286505,5.434908032,2.412397252,6.774034439
9.126,-3.373,-4.056,2.088,7.968,2.782,5.943
10.788,3.081,3.296,2.779,8.143,1.511,5.798
10.012,3.38,-2.83,2.656,7.35,-2.83,6.294
13.266,5.925,8.689,-0.887,6.901,-0.887,7.075
11.708,2.494,6.767,4.392,8.186,-0.733,6.353
14.39109636,6.684332025,10.08203864,6.438253713,3.847194397,2.044648185,9.946884453
9.823,1.684,0.76,1.416,8.101,-3.703,5.751
11.121,-2.886,3.348,1.86,7.816,1.859,6.256
7.707667328,-1.752097619,-1.752097619,7.76950389,-1.752097619,-1.752097619,10.21580613
11.442,3.34,7.032,-1.545,7.371,1.97,6.228
11.1,2.742,-3.536,2.084,7.825,-3.536,5.745
11.19970568,4.439823428,7.210897504,0.97867122,5.658228824,0.97867122,6.678999587
14.7897455,7.284694599,10.71779786,6.564325319,6.827142841,0.876615443,9.425230537
14.95928308,7.36386559,10.50287328,6.311641987,5.543427344,0.145268144,10.1630308
10.533,3.309,4.419,0.527,7.55,-2.736,6.717
11.01935528,3.101492971,6.117970748,-0.520816879,7.34431876,1.375739325,5.922568598
13.51864464,6.512802056,9.12546351,-0.351383345,5.205276282,-0.351383345,9.053193846
9.163,-3.863,-3.578,1.198,7.441,1.073,5.427
14.60263743,6.781163583,10.14209469,6.615580373,6.007424299,0.281154997,9.837006568
14.65413858,7.262845214,10.44602427,7.309739629,6.032720682,2.135506073,10.02152958
14.31989405,7.530162599,10.41086107,6.147389996,5.800443419,0.326723493,9.858854798
11.638,5.209,7.478,-2.604,7.99,-2.926,6.297
